obs_ID,study_ID,year_pub,es,var
obs580,"Galloway, L. F., & Etterson, J. R. 2009",2009,0.043048441,0.007166409
obs581,"Spitzer, B. 2004",2004,0.402581133,0.030279621
obs582,"Spitzer, B. 2004",2004,0.096973607,0.048426347
obs583,"Spitzer, B. 2004",2004,0.109495265,0.028217422
obs584,"Spitzer, B. 2004",2004,-0.073619715,0.044497198
obs585,"Spitzer, B. 2004",2004,0.697977532,0.049817458
obs586,"Spitzer, B. 2004",2004,-0.775705112,0.07618977
obs587,"Spitzer, B. 2004",2004,0.94908306,0.04958435
obs588,"Spitzer, B. 2004",2004,-1.051026666,0.076189572
obs589,"Spitzer, B. 2004",2004,3.040588318,0.101948439
obs590,"Spitzer, B. 2004",2004,-3.129810566,0.15977155
obs591,"Spitzer, B. 2004",2004,3.273141174,0.105338296
obs592,"Spitzer, B. 2004",2004,-3.976554723,0.202985524
obs593,"Spitzer, B. 2004",2004,2.955597782,0.098914992
obs594,"Spitzer, B. 2004",2004,-2.501123383,0.127588859
obs595,"Spitzer, B. 2004",2004,2.608446378,0.083125451
obs596,"Spitzer, B. 2004",2004,-3.660521772,0.182178905
obs597,"Spitzer, B. 2004",2004,0.283003462,0.047394353
obs598,"Spitzer, B. 2004",2004,0.361989283,0.071910842
obs599,"Spitzer, B. 2004",2004,-0.369698255,0.045242976
obs600,"Spitzer, B. 2004",2004,0.491203235,0.068746672
obs601,"Lau, J. a, Peiffer, J., Reich, P. B., & Tiffin, P. 2008",2008,-0.809239133,0.076323716
obs602,"Lau, J. a, Peiffer, J., Reich, P. B., & Tiffin, P. 2008",2008,0,0.064814815
obs603,"Lau, J. a, Peiffer, J., Reich, P. B., & Tiffin, P. 2008",2008,-0.377586251,0.113551746
obs604,"Lau, J. a, Peiffer, J., Reich, P. B., & Tiffin, P. 2008",2008,-0.102640666,0.099665514
obs605,"Lau, J. a, Peiffer, J., Reich, P. B., & Tiffin, P. 2008",2008,-0.041562227,0.063650523
obs606,"Lau, J. a, Peiffer, J., Reich, P. B., & Tiffin, P. 2008",2008,0.17733384,0.059104233
obs607,"Lau, J. a, Peiffer, J., Reich, P. B., & Tiffin, P. 2008",2008,-0.145896017,0.091920067
obs608,"Lau, J. a, Peiffer, J., Reich, P. B., & Tiffin, P. 2008",2008,-0.577742723,0.078209487
obs609,"Lau, J. a, Peiffer, J., Reich, P. B., & Tiffin, P. 2008",2008,0.327323747,0.094784856
obs610,"Lau, J. a, Peiffer, J., Reich, P. B., & Tiffin, P. 2008",2008,-0.430331483,0.136640212
obs611,"Lau, J. a, Peiffer, J., Reich, P. B., & Tiffin, P. 2008",2008,0.836104448,0.124566165
obs612,"Lau, J. a, Peiffer, J., Reich, P. B., & Tiffin, P. 2008",2008,-0.913689658,0.165048224
obs613,"Lau, J. a, Peiffer, J., Reich, P. B., & Tiffin, P. 2008",2008,-0.018040129,0.060608603
obs614,"Lau, J. a, Peiffer, J., Reich, P. B., & Tiffin, P. 2008",2008,0.193896116,0.065910006
obs615,"Lau, J. a, Peiffer, J., Reich, P. B., & Tiffin, P. 2008",2008,0.047706947,0.067045993
obs616,"Lau, J. a, Peiffer, J., Reich, P. B., & Tiffin, P. 2008",2008,-0.160152505,0.05359448
obs617,"Lau, J. a, Peiffer, J., Reich, P. B., & Tiffin, P. 2008",2008,0.072042271,0.13861464
obs618,"Lau, J. a, Peiffer, J., Reich, P. B., & Tiffin, P. 2008",2008,-0.360277585,0.133045928
obs619,"Lau, J. a, Peiffer, J., Reich, P. B., & Tiffin, P. 2008",2008,-0.358680204,0.330847795
obs620,"Lau, J. a, Peiffer, J., Reich, P. B., & Tiffin, P. 2008",2008,0.071786189,0.161206542
obs621,"Lau, J. a, Peiffer, J., Reich, P. B., & Tiffin, P. 2008",2008,0.173002802,0.119017315
obs622,"Lau, J. a, Peiffer, J., Reich, P. B., & Tiffin, P. 2008",2008,0.527346542,0.095942226
obs623,"Lau, J. a, Peiffer, J., Reich, P. B., & Tiffin, P. 2008",2008,-0.115419147,0.234182533
obs624,"Lau, J. a, Peiffer, J., Reich, P. B., & Tiffin, P. 2008",2008,-0.660465116,0.157926958
obs625,"Scharf, I., Bauerfeind, S., Blanckenhorn, W., & Schäfer, M. 2010",2010,0.696799826,0.215507146
obs626,"Scharf, I., Bauerfeind, S., Blanckenhorn, W., & Schäfer, M. 2010",2010,0.587594957,0.226064027
obs627,"Scharf, I., Bauerfeind, S., Blanckenhorn, W., & Schäfer, M. 2010",2010,0.148630407,0.184303768
obs628,"Scharf, I., Bauerfeind, S., Blanckenhorn, W., & Schäfer, M. 2010",2010,0.102332025,0.166876104
obs629,"Scharf, I., Bauerfeind, S., Blanckenhorn, W., & Schäfer, M. 2010",2010,1.173824815,0.148454608
obs630,"Scharf, I., Bauerfeind, S., Blanckenhorn, W., & Schäfer, M. 2010",2010,-0.260160188,0.210213426
obs631,"Scharf, I., Bauerfeind, S., Blanckenhorn, W., & Schäfer, M. 2010",2010,0.788055125,0.218265995
obs632,"Scharf, I., Bauerfeind, S., Blanckenhorn, W., & Schäfer, M. 2010",2010,-0.111752679,0.174539773
obs633,"Scharf, I., Bauerfeind, S., Blanckenhorn, W., & Schäfer, M. 2010",2010,0.435845512,0.096382825
obs634,"Scharf, I., Bauerfeind, S., Blanckenhorn, W., & Schäfer, M. 2010",2010,0.746795037,0.059386815
obs635,"Scharf, I., Bauerfeind, S., Blanckenhorn, W., & Schäfer, M. 2010",2010,-0.037488104,0.150025096
obs636,"Scharf, I., Bauerfeind, S., Blanckenhorn, W., & Schäfer, M. 2010",2010,0.706140762,0.065204817
obs637,"Scharf, I., Bauerfeind, S., Blanckenhorn, W., & Schäfer, M. 2010",2010,-0.554976987,0.075849952
obs638,"Scharf, I., Bauerfeind, S., Blanckenhorn, W., & Schäfer, M. 2010",2010,-0.588582972,0.205089319
obs639,"Scharf, I., Bauerfeind, S., Blanckenhorn, W., & Schäfer, M. 2010",2010,0.267717855,0.077706971
obs640,"Scharf, I., Bauerfeind, S., Blanckenhorn, W., & Schäfer, M. 2010",2010,0.312021209,0.162372872
obs641,"Scharf, I., Bauerfeind, S., Blanckenhorn, W., & Schäfer, M. 2010",2010,0.290827279,0.060579319
obs642,"Scharf, I., Bauerfeind, S., Blanckenhorn, W., & Schäfer, M. 2010",2010,0.980078159,0.059433991
obs643,"Scharf, I., Bauerfeind, S., Blanckenhorn, W., & Schäfer, M. 2010",2010,0.59101763,0.061559448
obs644,"Scharf, I., Bauerfeind, S., Blanckenhorn, W., & Schäfer, M. 2010",2010,0.834070399,0.064228355
obs645,"Mestre, L., & Bonte, D. 2012",2012,0.260739641,0.028422575
obs646,"Mestre, L., & Bonte, D. 2012",2012,0.085005194,0.026204765
obs647,"Mestre, L., & Bonte, D. 2012",2012,0.274149952,0.068249262
obs648,"Mestre, L., & Bonte, D. 2012",2012,0.192920993,0.052310746
obs649,"Mestre, L., & Bonte, D. 2012",2012,-0.217477849,0.030617505
obs650,"Mestre, L., & Bonte, D. 2012",2012,0.171993856,0.029521935
obs651,"Mestre, L., & Bonte, D. 2012",2012,-0.618569694,0.031598007
obs652,"Mestre, L., & Bonte, D. 2012",2012,0.174809101,0.029525373
obs653,"Lopatina, T., & Zadereev, E. 2012",2012,-0.172928476,0.035264472
obs654,"Lopatina, T., & Zadereev, E. 2012",2012,1.066613115,0.042016521
obs655,"Franzke, & Reinhold, K. Unpublished data",,0.922511058,0.032189592
obs656,"Franzke, & Reinhold, K. Unpublished data",,-1.159529389,0.033731436
obs657,"Franzke, & Reinhold, K. Unpublished data",,0.678953538,0.027400216
obs658,"Franzke, & Reinhold, K. Unpublished data",,-0.643119376,0.034519043
obs659,"Franzke, & Reinhold, K. Unpublished data",,0.272362774,0.030841458
obs660,"Franzke, & Reinhold, K. Unpublished data",,-0.626286595,0.032598637
obs661,"Franzke, & Reinhold, K. Unpublished data",,0.284196305,0.027323385
obs662,"Franzke, & Reinhold, K. Unpublished data",,-0.030171852,0.031749702
obs663,"Franzke, & Reinhold, K. Unpublished data",,0.420729666,0.031751309
obs664,"Franzke, & Reinhold, K. Unpublished data",,-0.623146764,0.039656545
obs665,"Franzke, & Reinhold, K. Unpublished data",,0.660959378,0.036826359
obs666,"Franzke, & Reinhold, K. Unpublished data",,-0.46089018,0.035579216
